,min1,max1,mean1,median1,std1,firstQuartile1,thirdQuartile1,min2,max2,mean2,median2,std2,firstQuartile2,thirdQuartile2,min3,max3,mean3,median3,std3,firstQuartile3,thirdQuartile3,min4,max4,mean4,median4,std4,firstQuartile4,thirdQuartile4,min5,max5,mean5,median5,std5,firstQuartile5,thirdQuartile5,min6,max6,mean6,median6,std6,firstQuartile6,thirdQuartile6,min7,max7,mean7,median7,std7,firstQuartile7,thirdQuartile7,min8,max8,mean8,median8,std8,firstQuartile8,thirdQuartile8,min9,max9,mean9,median9,std9,firstQuartile9,thirdQuartile9,min10,max10,mean10,median10,std10,firstQuartile10,thirdQuartile10,min11,max11,mean11,median11,std11,firstQuartile11,thirdQuartile11,min12,max12,mean12,median12,std12,firstQuartile12,thirdQuartile12,min13,max13,mean13,median13,std13,firstQuartile13,thirdQuartile13,min14,max14,mean14,median14,std14,firstQuartile14,thirdQuartile14,min15,max15,mean15,median15,std15,firstQuartile15,thirdQuartile15,min16,max16,mean16,median16,std16,firstQuartile16,thirdQuartile16,min17,max17,mean17,median17,std17,firstQuartile17,thirdQuartile17,min18,max18,mean18,median18,std18,firstQuartile18,thirdQuartile18,min19,max19,mean19,median19,std19,firstQuartile19,thirdQuartile19,min20,max20,mean20,median20,std20,firstQuartile20,thirdQuartile20,min21,max21,mean21,median21,std21,firstQuartile21,thirdQuartile21,min22,max22,mean22,median22,std22,firstQuartile22,thirdQuartile22,min23,max23,mean23,median23,std23,firstQuartile23,thirdQuartile23,min24,max24,mean24,median24,std24,firstQuartile24,thirdQuartile24,min25,max25,mean25,median25,std25,firstQuartile25,thirdQuartile25,min26,max26,mean26,median26,std26,firstQuartile26,thirdQuartile26,min27,max27,mean27,median27,std27,firstQuartile27,thirdQuartile27,min28,max28,mean28,median28,std28,firstQuartile28,thirdQuartile28,min29,max29,mean29,median29,std29,firstQuartile29,thirdQuartile29,min30,max30,mean30,median30,std30,firstQuartile30,thirdQuartile30,label
43,42.0,45.0,43.32458333333333,43.5,0.8548621516043478,42.5,43.8125,0.0,0.87,0.3687499999999999,0.47,0.26308393697589527,0.0,0.5,5.67,20.5,15.910312500000002,17.75,3.283028913775237,13.75,18.0,0.0,5.45,0.8464583333333334,0.43,1.1642824572889852,0.0,1.0225,4.0,23.0,13.805104166666666,13.0,4.965976025291697,9.0,18.33,0.0,5.7,1.0999999999999999,0.825,1.1209187960634888,0.47,1.3275000000000001,42.0,44.67,43.472812499999996,43.75,0.8929698564194,42.5,44.269999999999996,0.0,0.83,0.4614583333333331,0.5,0.17989458414168216,0.43,0.5,8.67,21.0,15.580625,15.165,2.949158956826773,13.6275,18.0,0.0,3.63,0.5892708333333331,0.47,0.5732405480051048,0.43,0.82,9.0,22.0,16.074791666666666,15.9,3.435140992790671,13.25,19.25,0.0,6.36,0.8843750000000004,0.83,0.8367818209004506,0.43,1.12,42.0,43.67,42.4790625,42.5,0.40470932551387356,42.25,42.67,0.0,1.0,0.39624999999999994,0.47,0.2599564740895149,0.3225,0.5,15.25,22.0,19.173333333333332,18.585,1.4132796249311799,18.0,20.75,0.0,1.41,0.2645833333333333,0.0,0.3230020911343966,0.0,0.43,5.0,21.6,17.528645833333336,17.75,2.8802670270184723,16.75,19.0625,0.0,3.08,0.6857291666666665,0.5,0.5077499276564081,0.43,0.83,42.0,44.25,42.110104166666666,42.0,0.3381481917168914,42.0,42.0,0.0,0.83,0.1009375,0.0,0.20226651581775126,0.0,0.0,0.0,22.25,18.7909375,18.415,2.958691061272304,18.0,21.0,0.0,3.4,0.35281250000000003,0.0,0.6243003715739471,0.0,0.47,2.0,21.0,17.038749999999997,17.25,3.28493795503371,16.25,19.27,0.0,3.19,0.8206249999999997,0.82,0.5522257595165987,0.47,0.955,42.0,45.0,42.72231578947368,42.25,0.9383966096957427,42.0,42.67,0.0,1.12,0.35115789473684195,0.43,0.2342205868720118,0.0,0.5,1.67,23.0,16.536421052631574,19.33,5.944164654335367,16.165,20.5,0.0,4.24,0.6035789473684209,0.47,0.7421818263618825,0.0,0.83,1.0,21.5,15.67736842105263,16.75,4.619396251083477,13.625,18.585,0.0,3.11,0.7886315789473682,0.71,0.5753714998346274,0.43,1.09,4.0
44,42.0,46.5,43.72864583333334,44.33,1.2238873527383891,42.5,44.75,0.0,1.5,0.3874999999999999,0.47,0.2749200840818636,0.0,0.5,7.33,21.33,15.647812500000002,15.375,3.3162296927384265,13.0,18.25,0.0,4.64,0.620208333333333,0.47,0.7386459577342808,0.0,0.83,5.67,21.33,15.118125000000001,15.0,3.6419148556479826,13.0625,18.0625,0.0,5.45,0.9741666666666663,0.83,1.0059116490100086,0.43,1.2625,43.5,44.67,44.39750000000001,44.5,0.2558371192359455,44.3825,44.5,0.43,0.83,0.5035416666666666,0.5,0.063145265550186,0.47,0.5,5.0,17.25,12.64677083333333,12.75,2.3402746104235255,12.0,14.0,0.0,1.7,0.4244791666666665,0.43,0.4006885384242495,0.0,0.5,7.5,22.0,15.463958333333332,15.71,2.541891330306573,14.0,17.5,0.0,1.92,0.7444791666666664,0.82,0.45195917326484897,0.45999999999999996,1.09,42.0,45.0,43.760416666666664,44.5,1.1003625399377452,42.2475,44.5,0.0,1.0,0.3646874999999999,0.5,0.25887185663546897,0.0,0.5,1.0,19.0,12.764687499999999,13.75,3.945225483016415,12.0,15.0,0.0,3.4,0.6854166666666663,0.485,0.6496183765009419,0.0,1.0,9.0,21.0,16.986145833333335,18.0,3.1532978124969815,14.4575,19.75,0.0,3.0,0.7603124999999995,0.82,0.5662944243059437,0.43,1.09,41.75,42.25,42.010416666666664,42.0,0.061949328472919146,42.0,42.0,0.0,0.43,0.026875,0.0,0.10463281662934204,0.0,0.0,0.0,21.0,14.950000000000001,18.33,7.161073427327702,9.25,20.0625,0.0,1.63,0.42677083333333327,0.47,0.3885262161219433,0.0,0.5,12.33,21.0,17.0859375,17.29,2.246690468046394,15.0,19.0,0.0,2.92,0.730208333333333,0.5,0.5361990580228218,0.43,0.8875,42.0,43.75,42.057291666666664,42.0,0.23770162263541356,42.0,42.0,0.0,1.09,0.048749999999999995,0.0,0.16467671678968918,0.0,0.0,12.0,21.67,18.282291666666666,18.71,2.7433699902690427,16.125,20.8125,0.0,1.41,0.39416666666666655,0.43,0.3668490774338065,0.0,0.5,9.0,20.67,15.56166666666667,16.0,2.837877511791132,13.5,18.0,0.0,2.59,0.8219791666666666,0.83,0.48563495016788233,0.47,1.145,4.0
45,36.67,44.75,40.1946875,41.25,2.157891247991404,38.0,42.0,0.0,1.58,0.5963541666666664,0.5,0.38849810618428005,0.43,0.84,10.67,24.0,15.812395833333333,15.75,2.3846371211489186,14.5,17.25,0.0,2.59,0.7616666666666663,0.83,0.5020288661582522,0.47,0.94,2.0,22.0,9.353125,9.29,3.3808227938118693,7.4575,11.0,0.0,4.11,1.2496875,1.09,0.8397712133608022,0.71,1.7,37.0,45.0,43.82208333333333,44.5,1.9747511057914513,44.0,44.8125,0.0,2.12,0.46666666666666656,0.47,0.38558681640125647,0.3225,0.5,8.25,20.0,16.812604166666667,17.75,2.3679159145773676,15.9375,18.0,0.0,2.87,0.5582291666666664,0.47,0.4921082354024135,0.0,0.83,4.0,17.67,9.7953125,10.0,2.398560073800859,8.1875,11.67,0.0,3.03,0.9416666666666668,0.83,0.6027876760984255,0.47,1.3,39.0,45.0,42.58645833333333,42.0,1.6890377074514897,41.75,44.5,0.0,1.25,0.3273958333333333,0.43,0.29728683576522225,0.0,0.5,10.67,20.75,16.045624999999998,16.0,1.7884140651485194,15.0,17.25,0.0,2.17,0.7756249999999997,0.83,0.5140506067653157,0.43,1.12,2.25,13.0,8.418437500000001,8.67,2.4276440075990506,6.67,10.0,0.0,3.91,1.3434375,1.25,0.729804340217294,0.86,1.7,36.4,45.8,42.405416666666675,43.5,2.824590111546384,40.0,44.75,0.0,1.79,0.5077083333333332,0.47,0.41146587545830166,0.0,0.7675,8.0,20.5,17.0184375,17.585,2.0912747701996706,16.33,18.0,0.0,3.5,0.7447916666666664,0.5,0.6590615004713207,0.43,1.0975000000000001,2.0,18.67,9.291770833333336,9.25,3.687993319662766,6.67,11.125,0.0,4.03,1.2881249999999997,1.09,0.8785817668564673,0.6575,1.7225,36.0,45.0,43.090937499999995,43.625,2.2719136742889354,42.25,45.0,0.0,2.12,0.4046874999999999,0.43,0.3967975836222052,0.0,0.5,6.33,21.0,15.913645833333334,16.625,3.251738359317388,13.73,18.0625,0.0,5.59,0.9091666666666677,0.5,0.995500050666595,0.43,1.25,2.0,21.33,13.480104166666663,13.625,4.178462193777103,11.0,16.0625,0.0,6.65,1.3084375000000004,0.94,1.2376006737359107,0.4925,1.5325,5.0
46,42.33,45.0,44.62416666666667,45.0,0.6743459469295794,44.5,45.0,0.0,1.0,0.19395833333333332,0.0,0.2722092042477496,0.0,0.44,12.0,21.0,17.078645833333333,17.5,2.0352533114250586,15.25,18.25,0.0,1.3,0.3631249999999999,0.43,0.33258576258415556,0.0,0.5,9.25,18.0,15.174375000000003,15.25,1.786900764481694,14.25,16.5,0.0,1.48,0.6988541666666666,0.71,0.33340309028867005,0.43,0.87,38.25,45.67,43.60479166666667,44.5,1.801589928904417,43.25,44.7625,0.0,1.3,0.4337499999999998,0.47,0.30795847293528295,0.0,0.5,1.0,21.0,15.634479166666667,16.875,4.188241150698407,12.0,18.5625,0.0,3.3,0.5803124999999999,0.47,0.5800407483417366,0.4225,0.83,2.67,21.0,15.92,17.25,4.041824757262622,14.31,18.8125,0.0,5.7,0.8223958333333329,0.75,0.7371863219333454,0.47,1.0075,38.67,44.75,41.725833333333334,42.0,1.1974628148641848,41.25,42.5,0.0,1.25,0.4087499999999998,0.47,0.3122692832527047,0.0,0.5,2.25,17.75,11.504583333333334,11.875,3.3477549167249596,9.31,14.0625,0.0,3.77,0.8481250000000001,0.5,0.8042810617662146,0.43,1.22,3.0,20.25,14.899270833333333,16.0,3.578685217195265,12.5,17.75,0.0,5.12,0.9959375,0.83,0.7837058767903873,0.4925,1.23,37.0,48.25,41.82916666666667,41.585,2.5511226287002873,40.5,42.7525,0.0,1.48,0.5794791666666664,0.5,0.37523990863857704,0.43,0.83,2.0,21.75,13.096041666666665,12.75,5.089088736371834,9.4575,17.5625,0.0,5.61,1.1368749999999999,0.87,1.181449878661585,0.43,1.3275000000000001,1.0,21.0,13.508541666666668,13.5,4.593995160542479,10.9375,17.424999999999997,0.0,6.85,1.3646874999999998,0.94,1.2724149878541164,0.5,1.8,37.5,46.75,40.80083333333333,41.25,1.7022039377272142,39.25,41.67,0.0,2.12,0.5874999999999998,0.5,0.32334762131570777,0.43,0.805,2.75,17.25,8.779895833333333,8.75,3.2285810781996434,6.4575,10.69,0.0,4.61,1.0712500000000003,0.83,0.9349081013098225,0.47,1.2625,4.75,19.67,13.696562499999999,14.29,2.9252803115796926,11.75,15.5,0.0,4.0,1.005208333333333,0.87,0.7265447849660773,0.4975,1.3,5.0
47,38.33,45.25,42.651666666666664,42.5,1.8922109967285234,42.0,44.33,0.0,1.7,0.37427083333333316,0.47,0.3160171374156011,0.0,0.5,4.0,17.67,12.361874999999998,12.25,2.42985696460122,11.9175,13.7525,0.0,4.11,0.5893749999999996,0.47,0.6734699032074974,0.0,0.83,9.33,20.0,14.838645833333336,14.75,2.083560020123284,13.33,16.75,0.0,2.36,0.803020833333333,0.83,0.4318896540154835,0.47,1.09,40.5,44.0,42.656875,42.5,0.6481704007597487,42.0,43.25,0.0,2.6,0.4158333333333332,0.47,0.38794103368171173,0.0,0.5,10.33,15.0,12.518229166666666,12.25,0.9414479271640063,12.0,13.0,0.0,1.41,0.4131249999999998,0.43,0.3967746609587705,0.0,0.5,11.5,18.33,15.039375,15.0,1.5203855553253935,14.0,16.0,0.0,2.18,0.7432291666666665,0.82,0.356150455467664,0.47,0.94,42.0,44.2,42.307083333333324,42.33,0.39004700571426865,42.0,42.5,0.0,0.82,0.28177083333333325,0.47,0.2558905801999905,0.0,0.5,10.0,15.75,13.327395833333332,13.225,1.1052975258336712,12.5,14.0625,0.0,1.41,0.47864583333333316,0.47,0.3724304803843238,0.0,0.71,12.5,18.0,15.618125,15.75,1.4362050231151027,14.5,16.75,0.0,1.48,0.7732291666666661,0.83,0.3728114940391716,0.47,1.0225,41.33,45.0,43.52479166666666,43.875,1.098733221934449,42.33,44.5,0.0,1.0,0.3694791666666666,0.47,0.2513892757904683,0.0,0.5,0.0,14.67,9.626354166666667,10.33,3.738408645341144,8.1875,12.27,0.0,3.77,0.5817708333333331,0.47,0.6561017167477146,0.0,0.82,0.0,18.25,13.542500000000004,14.875,3.961618223323446,12.6875,16.0,0.0,4.0,0.7433333333333331,0.605,0.5920075864852918,0.43,0.94,36.25,45.5,43.65635416666667,44.5,2.136824067231143,43.67,45.0,0.0,1.22,0.32302083333333326,0.43,0.32560912890237176,0.0,0.5,3.5,22.0,11.068333333333333,11.375,3.942079778804094,8.875,12.0,0.0,4.72,0.7580208333333336,0.485,0.8966447630697181,0.0,1.0975000000000001,3.5,20.25,15.691458333333335,16.0,3.064136515842482,14.75,18.0,0.0,3.35,0.679583333333333,0.71,0.5108319667421117,0.43,0.84,5.0
48,42.75,45.0,44.665,44.875,0.47075750825552154,44.5,45.0,0.0,1.0,0.24854166666666666,0.0,0.26688842205041674,0.0,0.4775,0.0,15.0,9.639895833333332,11.71,3.7991357728586164,7.625,12.0,0.0,5.15,0.573125,0.43,0.8431511227469687,0.0,0.74,6.5,17.5,13.9503125,14.25,1.7151979803632305,12.5,15.27,0.0,2.29,0.6768749999999994,0.5,0.46714882673061425,0.43,0.87,37.25,47.33,43.18729166666666,43.75,2.026426192595005,42.9375,44.5,0.0,1.8,0.5746874999999996,0.5,0.3529602724774679,0.47,0.83,0.0,21.0,10.334270833333333,10.875,4.704053066472888,6.5,13.895,0.0,3.5,0.8996875000000002,0.7649999999999999,0.7874655589795323,0.43,1.2275,0.0,18.33,13.227395833333333,15.0,5.1394597800878214,12.73,16.5,0.0,3.2,0.8297916666666664,0.83,0.6276891271568091,0.43,1.145,37.5,44.67,42.04,42.0,1.6434770585880607,41.5,43.25,0.0,1.79,0.45802083333333315,0.47,0.3701567798469546,0.0,0.5,8.67,16.0,13.5296875,14.0,1.6082461536684844,12.0,15.0,0.0,1.0,0.28562499999999996,0.0,0.3221108423149431,0.0,0.47,2.0,18.25,13.444479166666662,13.5,2.657477185045074,12.67,14.850000000000001,0.0,3.77,0.7873958333333332,0.83,0.592342796896432,0.47,1.0,36.0,45.0,43.39625,45.0,2.740983784202883,44.1225,45.0,0.0,1.3,0.23104166666666662,0.0,0.32030406332492284,0.0,0.47,5.75,21.0,13.858020833333333,13.75,2.168832632785455,13.1875,14.5,0.0,4.12,0.5687499999999998,0.47,0.7066440330701762,0.0,0.5,7.5,18.0,13.458229166666664,13.25,1.7082474828663725,12.5,14.5,0.0,3.35,0.7998958333333333,0.83,0.5821240504288749,0.47,1.0,37.25,45.0,40.084374999999994,39.5,1.4616823850402136,39.5,40.0,0.0,2.17,0.5835416666666664,0.5,0.36106852875339374,0.47,0.7374999999999999,7.67,21.0,13.19166666666667,13.0,2.067185051002383,12.0,14.5,0.0,5.56,0.5103124999999997,0.43,0.6875455248085103,0.0,0.5525,8.67,19.67,17.156874999999996,18.0,1.8239755956931576,16.9375,18.0,0.0,2.49,0.4162499999999998,0.43,0.45265125416233715,0.0,0.71,5.0
49,39.0,40.0,39.353229166666665,39.5,0.23711642617373327,39.25,39.5,0.0,1.0,0.38177083333333317,0.47,0.23088386140252495,0.43,0.5,2.0,17.75,12.220520833333333,12.0,3.2815334572635924,10.0,15.0,0.0,1.22,0.37499999999999994,0.43,0.36425265956475855,0.0,0.5,15.0,18.5,17.14395833333333,17.0,0.9285217217272299,16.33,18.0,0.0,1.22,0.5357291666666664,0.5,0.33828902246348186,0.43,0.83,37.0,45.0,43.357812499999994,44.33,2.1612424317239864,43.1875,45.0,0.0,2.83,0.3915624999999998,0.47,0.426973013137093,0.0,0.5,2.67,18.75,12.71375,12.835,4.086372796451512,10.6275,15.8125,0.0,2.17,0.6857291666666668,0.5,0.5608785304120606,0.43,0.9775,2.0,23.25,18.125729166666666,20.0,4.6292617905965505,17.25,21.0,0.0,3.67,0.6076041666666665,0.43,0.7485927074629212,0.0,0.87,43.5,45.33,44.94875,45.0,0.24627861842786275,45.0,45.0,0.0,0.83,0.05427083333333333,0.0,0.17612044199274335,0.0,0.0,0.0,17.5,10.674479166666666,11.5,3.820402533156796,8.33,13.5625,0.0,3.74,0.7332291666666664,0.47,0.8434396927764767,0.0,0.94,13.75,23.5,18.485104166666662,18.0,2.4124026000700134,16.9375,20.5,0.0,2.12,0.6070833333333331,0.5,0.3701348734737157,0.45999999999999996,0.83,43.5,45.0,44.80531249999999,45.0,0.3464768637373394,44.5,45.0,0.0,0.5,0.14875,0.0,0.22251788810411569,0.0,0.43,3.0,19.5,11.711875,12.0,2.901356601932783,10.585,13.5,0.0,3.57,0.9821875000000001,0.83,0.863809436983096,0.43,1.2625,16.25,24.0,21.28375,21.365,1.8401237086559956,20.25,22.5,0.0,3.83,0.6497916666666663,0.5,0.5346538066660108,0.43,0.83,36.25,45.75,43.472500000000004,44.9,2.373929454013235,42.0,45.0,0.0,1.5,0.37999999999999984,0.43,0.35681338185903855,0.0,0.5,12.0,22.75,16.319895833333334,15.75,2.4572331443876454,14.75,17.75,0.0,1.92,0.43739583333333315,0.43,0.40787058007132515,0.0,0.71,5.33,21.75,15.968645833333335,16.585,4.094507391434138,13.4375,19.355,0.0,3.54,0.8270833333333331,0.7649999999999999,0.6908224185961888,0.43,1.0375,5.0
50,36.0,45.0,40.89114583333333,42.0,2.422221194554881,39.25,42.0,0.0,1.3,0.3205208333333333,0.0,0.38305247625019134,0.0,0.5,5.75,21.0,12.269166666666669,12.0,3.3456333415573725,10.0,13.8125,0.0,5.54,0.9402083333333334,0.71,0.9506241486149111,0.43,1.25,2.0,21.0,11.893229166666666,11.71,3.7080471508929893,10.0,13.5,0.0,4.66,1.3468749999999996,1.09,1.0214162639250104,0.71,1.7225,43.75,45.5,44.979166666666664,45.0,0.18377140643898165,45.0,45.0,0.0,0.83,0.05979166666666667,0.0,0.17453685580726988,0.0,0.0,3.0,17.75,10.678125,11.75,2.6486243947019976,9.25,12.0,0.0,3.09,0.6512499999999998,0.47,0.7615762739559522,0.0,0.955,1.0,20.25,11.631874999999999,12.125,4.230472242520548,8.6275,14.25,0.0,4.72,1.0927083333333332,0.83,0.817796113011147,0.47,1.5,43.5,46.25,45.33229166666666,45.5,0.4420847243558317,45.25,45.5,0.0,0.83,0.41437499999999977,0.47,0.2142886027374248,0.43,0.5,10.75,18.33,14.770625,15.0,1.8205186146578642,13.1875,16.25,0.0,2.05,0.5449999999999996,0.48,0.43008934200380167,0.0,0.83,5.0,18.25,13.395416666666668,14.5,3.5736718303276236,11.149999999999999,16.0625,0.0,3.09,0.8534375000000001,0.81,0.6191298275976153,0.43,1.0975000000000001,37.75,47.33,44.946041666666666,45.875,2.4776841815511443,45.0,46.5,0.0,4.5,0.4962499999999999,0.5,0.5038175317147646,0.43,0.5,5.0,18.5,14.359166666666665,15.0,2.3427341950746206,12.6875,16.0,0.0,3.3,0.640833333333333,0.47,0.6816553638663154,0.0,0.83,4.0,21.0,13.389375000000001,13.5,2.6602994736445895,12.0,14.5625,0.0,5.91,1.3076041666666665,1.17,0.9612784741294071,0.71,1.66,43.5,47.0,46.057291666666664,46.33,0.7157895591460216,45.5,46.5,0.0,1.0,0.44208333333333316,0.5,0.2222228216366184,0.43,0.5,6.67,18.0,14.704270833333332,15.25,1.9237905262879038,15.0,15.5425,0.0,4.19,0.4506249999999999,0.43,0.5753896848864117,0.0,0.5,2.33,18.67,12.747812500000002,12.875,2.132183068631278,11.75,14.0,0.0,4.09,1.1747916666666667,1.09,0.6316660996155397,0.8274999999999999,1.5,5.0
51,38.75,42.33,41.21114583333334,41.5,0.772157428442054,40.75,41.75,0.0,1.12,0.49031249999999976,0.5,0.331479786237729,0.43,0.82,18.0,21.25,20.150312500000002,20.5,0.9144471474756299,19.6275,21.0,0.0,1.12,0.2597916666666666,0.43,0.2611512131703602,0.0,0.47,6.0,17.5,13.594583333333333,13.75,2.0911940264213533,12.4575,15.25,0.0,2.29,0.7635416666666665,0.82,0.4071724816641731,0.47,1.0,30.0,44.5,41.19114583333334,42.0,2.688244533751647,40.31,42.5,0.0,2.55,0.46531249999999974,0.47,0.45690481128890226,0.0,0.5,4.5,21.0,17.6140625,18.585,3.5157619756941516,17.625,20.0,0.0,4.0,0.6341666666666665,0.47,0.7522229046270885,0.0,0.71,2.67,17.67,12.614270833333334,12.415,2.4867830603080527,11.5,14.5,0.0,3.57,0.825520833333333,0.71,0.706047366521489,0.45999999999999996,0.94,36.33,45.0,42.96875,43.75,2.5971402288711816,42.0,45.0,0.0,1.41,0.37770833333333326,0.43,0.3893435208051912,0.0,0.5,7.0,19.0,16.8403125,18.0,2.7698836962568403,16.9375,18.25,0.0,3.94,0.5274999999999999,0.43,0.774067860482257,0.0,0.71,1.0,19.0,12.276041666666664,13.0,3.276642530385307,10.25,14.5425,0.0,4.44,1.1052083333333333,0.85,0.8515929088808455,0.71,1.3,33.75,46.67,43.21875,43.75,2.26504385922448,42.31,45.0,0.0,2.95,0.4924999999999997,0.43,0.4943065317881417,0.0,0.71,3.0,21.0,17.1353125,18.25,3.380442809089709,17.25,19.0,0.0,7.5,0.6137499999999999,0.43,0.9853604737140088,0.0,0.5,2.5,20.75,9.974999999999996,9.29,4.329026145499823,6.9375,12.415,0.0,4.64,1.1259374999999998,0.94,0.8486888688162648,0.47,1.3275000000000001,42.0,45.67,44.6528125,45.0,0.7110447511640141,44.5,45.0,0.0,1.0,0.18833333333333335,0.0,0.2855158458748205,0.0,0.44,17.0,21.0,18.90645833333333,18.635,0.9933335467443548,18.25,19.3725,0.0,0.71,0.30468749999999994,0.43,0.23093837466895117,0.0,0.5,5.0,14.75,11.8421875,12.0,1.5981306205261065,11.1875,12.75,0.0,4.06,0.7665624999999996,0.825,0.5425162197429778,0.43,1.0,5.0
52,36.0,45.0,44.12395833333333,44.75,1.8247598135625913,44.5,45.0,0.0,1.41,0.30625,0.43,0.3176003778335284,0.0,0.5,9.0,21.0,19.20625,20.0,2.391795735865683,19.0,20.69,0.0,6.02,0.44802083333333337,0.43,0.7515760560199188,0.0,0.47,1.0,19.0,9.965416666666664,9.75,3.465556207098855,8.67,11.3125,0.0,6.18,0.946145833333333,0.82,0.9015908393870617,0.47,1.22,36.0,46.75,43.90708333333333,45.0,2.3816080002105013,43.25,45.0,0.0,1.79,0.32968749999999986,0.215,0.3970534979863014,0.0,0.5,11.0,20.75,16.67791666666667,17.415,2.098154034115988,15.6875,18.0,0.0,5.66,0.4621874999999998,0.43,0.6591928128201051,0.0,0.5,4.0,19.5,13.546041666666667,14.0,2.553468427212667,12.0,15.3725,0.0,4.06,0.965833333333333,0.83,0.709153189102351,0.5,1.22,41.67,45.33,44.55197916666666,45.0,0.8099663668022749,44.5,45.0,0.0,1.25,0.26333333333333325,0.0,0.3332161197423381,0.0,0.5,11.75,19.25,16.598125,17.0,1.5395750011644542,15.25,18.0,0.0,1.3,0.2548958333333333,0.0,0.3242903013680849,0.0,0.43,10.5,19.67,14.992291666666667,15.375,1.7090923902017747,14.31,16.0,0.0,2.59,0.8286458333333332,0.82,0.520773958019098,0.4925,1.0,36.0,45.0,41.251875000000005,41.25,2.6483533364596274,39.25,43.8125,0.0,1.41,0.4994791666666664,0.485,0.36459168160868066,0.43,0.7374999999999999,7.0,19.75,16.309270833333333,16.71,2.3930237400857584,15.25,18.0,0.0,3.27,0.6279166666666663,0.47,0.6549598889553088,0.0,0.83,3.0,18.0,13.023333333333328,13.375,2.7923691758138083,11.6275,15.0,0.0,5.05,1.1452083333333334,0.87,1.0220958644571216,0.47,1.3,36.5,47.5,44.765208333333334,45.0,1.9565286010346656,45.0,45.67,0.0,1.92,0.4347916666666664,0.47,0.40602042771183106,0.0,0.71,6.67,20.25,16.259791666666665,17.75,3.5564740016709524,14.31,19.0,0.0,5.31,0.9286458333333331,0.5,0.9991697814650832,0.43,1.22,6.0,20.25,14.464270833333332,14.75,3.1164955841260533,12.9375,16.5625,0.0,5.72,1.3126041666666668,0.87,1.2079536805268012,0.5,1.4649999999999999,5.0
53,34.5,46.0,43.72,45.0,2.531554130527232,42.6875,45.0,0.0,2.12,0.3232291666666666,0.0,0.4780145225533729,0.0,0.5,10.75,21.0,17.610833333333336,18.0,2.026486026113946,17.1875,18.7625,0.0,5.54,0.7396874999999997,0.5,0.8970459744423128,0.0,0.9025,1.0,18.0,12.839166666666666,13.0,2.882037899844544,11.75,14.3125,0.0,4.32,1.0758333333333332,0.87,0.8779985213591033,0.47,1.3,44.33,46.33,45.0546875,45.0,0.24738188303235054,45.0,45.0,0.0,0.71,0.09843749999999997,0.0,0.19742728508171528,0.0,0.0,11.75,20.75,18.1475,18.33,1.5375852565151085,18.0,19.0,0.0,1.92,0.5237499999999998,0.47,0.41586245195661575,0.43,0.71,3.67,18.0,14.302291666666667,15.0,2.688870034308745,13.0,15.8125,0.0,3.09,0.8708333333333331,0.83,0.5589005497952239,0.5,1.145,37.33,46.0,44.25510416666666,45.0,1.8040025643532172,44.25,45.0625,0.0,1.79,0.39312499999999995,0.43,0.40974526746568607,0.0,0.5,7.0,21.0,17.777708333333333,18.415,2.23129203975335,18.0,18.8125,0.0,3.32,0.5559374999999999,0.43,0.6343593172808712,0.0,0.5525,4.0,19.67,13.592083333333335,13.5,2.6175130489461775,12.0,15.5,0.0,4.32,0.935833333333333,0.82,0.8329082424558406,0.47,1.12,42.0,47.25,45.23989583333333,45.25,0.7196146553489454,45.0,45.5,0.0,1.5,0.31614583333333324,0.43,0.2941835080413393,0.0,0.5,6.25,21.0,18.088020833333335,18.5,2.746546393982496,18.0,19.5,0.0,4.44,0.5501041666666666,0.43,0.8249101958033681,0.0,0.5,5.0,19.5,12.662291666666667,12.5,1.7916969193692323,12.0,13.0,0.0,4.3,0.8550000000000001,0.5,0.8596253774020892,0.43,1.0975000000000001,37.5,47.75,44.08604166666667,45.0,1.9726356823011495,43.7125,45.0,0.0,2.18,0.3214583333333333,0.0,0.4537214057492635,0.0,0.5,5.0,21.33,18.11864583333333,19.5,3.5546158634096465,18.0,20.3725,0.0,3.86,0.4617708333333332,0.43,0.6110784165230768,0.0,0.5,3.33,18.0,12.654583333333333,13.125,2.589499816228148,12.0,14.0,0.0,3.77,0.8993749999999993,0.83,0.5809172646952857,0.4925,1.2275,5.0
